col0,col1,col2
350.79700154893624,-4.953637840926697,2458724.7136419127
350.8002715829681,-4.938599728971006,2458724.7136419127
350.82190606740403,-4.948014411451614,2458724.7136419127
350.8246511934027,-4.914496876693877,2458724.7136419127
350.82806239003634,-4.990035020291281,2458724.7136419127
350.8287724355252,-4.974186338821466,2458724.7136419127
350.8308978551655,-4.995667317057977,2458724.7136419127
350.8315570906966,-4.995450160194391,2458724.7136419127
350.8348786973291,-4.8979494905214285,2458724.7136419127
350.8361991227575,-5.008097967196353,2458724.7136419127
350.8533014054962,-4.9456220905605734,2458724.7136419127
350.8546693181795,-4.930140508729798,2458724.7136419127
350.8557446867104,-4.9814236939499725,2458724.7136419127
350.8595734328802,-4.886408065894791,2458724.7136419127
350.86242384240427,-4.951930290791991,2458724.7136419127
350.8627313466137,-4.925342606480234,2458724.7136419127
350.87276100938635,-4.900976556468815,2458724.7136419127
350.87217618165573,-4.90090193462616,2458724.7136419127
350.87231765986616,-4.90228992005746,2458724.7136419127
350.87692823723637,-4.9448122470109315,2458724.7136419127
350.8787076142328,-5.005156528091621,2458724.7136419127
350.8809251244224,-4.908740262894763,2458724.7136419127
350.8851452005677,-4.893779576336015,2458724.7136419127
350.88594753563194,-4.894365959445792,2458724.7136419127
350.8882092949087,-4.938926503363426,2458724.7136419127
350.88914717520765,-4.899486800955949,2458724.7136419127
350.8920213596082,-5.003734579777908,2458724.7136419127
350.89275350447195,-5.003444535117809,2458724.7136419127
350.89365296425825,-5.020025980236869,2458724.7136419127
350.8986790121241,-4.934864316282118,2458724.7136419127
350.898407221073,-4.996010054974552,2458724.7136419127
350.9153176874169,-4.989410056337852,2458724.7136419127
350.92206186027204,-4.938725479931103,2458724.7136419127
350.92339289528866,-4.956335737395104,2458724.7136419127
350.9236541910674,-4.9887758579552495,2458724.7136419127
350.92479432707404,-4.952540408722315,2458724.7136419127
350.92595877584995,-4.976726949336221,2458724.7136419127
350.9294277404822,-4.922161936716567,2458724.7136419127
350.9296004169555,-5.004427240573182,2458724.7136419127
350.92989396360775,-5.004062797829888,2458724.7136419127
350.929309328314,-5.003988073243029,2458724.7136419127
350.9295369462992,-5.001285611882221,2458724.7136419127
350.9421962648497,-4.886764563182938,2458724.7136419127
350.94785164697754,-4.921405252924966,2458724.7136419127
350.95042389377176,-4.9615220836921745,2458724.7136419127
350.9574150273673,-4.947146373537953,2458724.7136419127
350.9624728470517,-4.920857278408638,2458724.7136419127
350.9695336810729,-4.907943162344743,2458724.7136419127
350.9725434115005,-4.970641058679369,2458724.7136419127
350.9966555246449,-4.997818451258104,2458724.7136419127
350.999982793807,-4.985329470668019,2458724.7136419127
351.00773889308965,-4.982937969668888,2458724.7136419127
351.009680726862,-5.018977106985305,2458724.7136419127
351.01154665988975,-4.891234234487296,2458724.7136419127
351.014030854412,-4.957885414508009,2458724.7136419127
351.02823903353635,-4.949662145600723,2458724.7136419127
351.0317329667002,-4.8878432269335255,2458724.7136419127
351.0345487824477,-4.9425883832512,2458724.7136419127
351.0350569780831,-4.990830800290759,2458724.7136419127
351.0345475825254,-4.990025343926463,2458724.7136419127
351.0427346194644,-4.96643538226572,2458724.7136419127
351.0438369777461,-4.988660639745621,2458724.7136419127
351.0481881915726,-4.885685461604029,2458724.7136419127
351.0489903547966,-4.886271986959473,2458724.7136419127
351.0476784500864,-4.885099555561077,2458724.7136419127
351.04767398385184,-4.886415395064693,2458724.7136419127
351.04763254138834,-4.943423762862869,2458724.7136419127
351.0495037137334,-4.952783665496295,2458724.7136419127
351.0487015558177,-4.952123898675618,2458724.7136419127
351.04889201119073,-5.010826217899783,2458724.7136419127
351.0511050466326,-5.003813401286437,2458724.7136419127
351.0503732327569,-5.0040307713581065,2458724.7136419127
351.0600174745845,-5.006908249704257,2458724.7136419127
351.0609347850561,-4.992799294410463,2458724.7136419127
351.0623865878325,-4.948209999915175,2458724.7136419127
351.06194995566005,-4.947551117635833,2458724.7136419127
351.06179956346773,-4.9488664258670525,2458724.7136419127
351.0624817242891,-4.9412665174649115,2458724.7136419127
351.0649766321855,-4.985937132159558,2458724.7136419127
351.0717388432264,-4.999408202213923,2458724.7136419127
351.07313328083694,-4.972651706592429,2458724.7136419127
351.07951850653274,-4.989703426917802,2458724.7136419127
350.7962018853702,-4.900472645185007,2458724.7153662518
350.79657091628167,-4.899597521115591,2458724.7153662518
350.79705254655556,-4.95372047015279,2458724.7153662518
350.7983542442138,-5.004419096869937,2458724.7153662518
350.7988685630423,-5.003836454441169,2458724.7153662518
350.7986626726647,-4.931226514819857,2458724.7153662518
350.8003224847217,-4.938609031414401,2458724.7153662518
350.8007638523723,-4.937952960055366,2458724.7153662518
350.8022005385023,-4.901878439315054,2458724.7153662518
350.80355558523655,-4.957538919588423,2458724.7153662518
350.80581645709634,-5.005829019692593,2458724.7153662518
350.8115330131024,-4.957855116343978,2458724.7153662518
350.8218842731528,-4.947951008887762,2458724.7153662518
350.82236592392064,-5.003103896745818,2458724.7153662518
350.82426221004323,-4.9146514499936655,2458724.7153662518
350.82632979670933,-4.9091073108480865,2458724.7153662518
350.8274586362836,-4.9894610392567245,2458724.7153662518
350.8281150955831,-4.990120401003611,2458724.7153662518
350.8274544394692,-4.990775834159516,2458724.7153662518
350.82892208962835,-4.989465396706551,2458724.7153662518
350.8308776809065,-4.99575290577475,2458724.7153662518
350.83153714004806,-4.99546271399044,2458724.7153662518
350.8305139226067,-4.995094459381198,2458724.7153662518
350.8305097357896,-4.996409161415426,2458724.7153662518
350.83163976530255,-4.918616981020444,2458724.7153662518
350.8349289549978,-4.897959426467759,2458724.7153662518
350.8532794326334,-4.945632442676355,2458724.7153662518
350.85464693880823,-4.930150673300803,2458724.7153662518
350.85642893518343,-4.90050357292081,2458724.7153662518
350.85665955034125,-4.918835378238847,2458724.7153662518
350.85962276151685,-4.8864908084781415,2458724.7153662518
350.8624021287127,-4.951941082987414,2458724.7153662518
350.8627086244892,-4.925425977191002,2458724.7153662518
350.8702555452314,-4.921356990109023,2458724.7153662518
350.8705355862328,-4.969936091917443,2458724.7153662518
350.8720789157016,-4.901204198096405,2458724.7153662518
350.87266499371935,-4.900913668215312,2458724.7153662518
350.8727363778114,-4.9014250964868395,2458724.7153662518
350.87181682561095,-5.00412806959979,2458724.7153662518
350.872367457683,-4.902373520549037,2458724.7153662518
350.8769795026241,-4.944823395675021,2458724.7153662518
350.8786884583582,-5.005097936120412,2458724.7153662518
350.88068232903163,-4.9088963497721485,2458724.7153662518
350.88519485361013,-4.893790011733727,2458724.7153662518
350.8845347004708,-4.894372551402286,2458724.7153662518
350.8846121246838,-4.893131136274643,2458724.7153662518
350.88599720930443,-4.894376433808209,2458724.7153662518
350.88607463241266,-4.893135010501813,2458724.7153662518
350.8876849078891,-5.004613208684564,2458724.7153662518
350.8916325316826,-5.004990046698487,2458724.7153662518
350.89207512077826,-5.003749582008315,2458724.7153662518
350.8927341372943,-5.003459331252262,2458724.7153662518
350.8927581648192,-5.019454186759448,2458724.7153662518
350.8937070168203,-5.020041229483316,2458724.7153662518
350.89414753723,-5.019458379144034,2458724.7153662518
350.89505988136904,-4.984618054646823,2458724.7153662518
350.898314750719,-4.995951346368371,2458724.7153662518
350.91529777821745,-4.9894976855244,2458724.7153662518
350.91471539631704,-4.988692337757352,2458724.7153662518
350.9147110628764,-4.990080527579296,2458724.7153662518
350.9161773923867,-4.988769539299423,2458724.7153662518
350.9162464003573,-4.990084881110982,2458724.7153662518
350.92255117903034,-4.938957844763875,2458724.7153662518
350.92299269231415,-4.938082349511087,2458724.7153662518
350.92326811299,-4.989081812291864,2458724.7153662518
350.9234450147835,-4.95634847876139,2458724.7153662518
350.92440695930657,-4.952770998947158,2458724.7153662518
350.92896612119665,-4.922391599404155,2458724.7153662518
350.92958129815577,-5.004443021656179,2458724.7153662518
350.92987483942903,-5.004078569774214,2458724.7153662518
350.92921686900297,-5.0040766779405566,2458724.7153662518
350.9288526627048,-5.003637275130129,2458724.7153662518
350.92877511281245,-5.005098227027435,2458724.7153662518
350.92929843637677,-5.0013006192736995,2458724.7153662518
350.9303101580896,-5.005175707955174,2458724.7153662518
350.9402208247556,-4.968303792330182,2458724.7153662518
350.94217254138,-4.8867017461482085,2458724.7153662518
350.94782927041837,-4.921490261479404,2458724.7153662518
350.9525192810942,-4.986094157032687,2458724.7153662518
350.95717428806626,-4.947304743863764,2458724.7153662518
350.9624508363436,-4.920869468951773,2458724.7153662518
350.9617954005437,-4.92013724255232,2458724.7153662518
350.96325246533564,-4.921602063186405,2458724.7153662518
350.96325731513593,-4.920140879107963,2458724.7153662518
350.96951138689207,-4.907882067371173,2458724.7153662518
350.97009857601097,-4.951649263163134,2458724.7153662518
350.97252379438186,-4.970582301087344,2458724.7153662518
350.9799127916445,-5.017154697312606,2458724.7153662518
350.99663672779116,-4.997761620027744,2458724.7153662518
350.9999633350285,-4.985418136494433,2458724.7153662518
351.00029945991736,-5.020501556296068,2458724.7153662518
351.00662528741975,-4.982219638372369,2458724.7153662518
351.00764670793103,-4.98288016086546,2458724.7153662518
351.0082297462647,-4.983466443294055,2458724.7153662518
351.0082337417139,-4.9821507635841655,2458724.7153662518
351.0085743167881,-4.966510100800076,2458724.7153662518
351.00973439038904,-5.018993744981297,2458724.7153662518
351.01032107501936,-5.018337634528183,2458724.7153662518
351.0111573011246,-4.891464492148153,2458724.7153662518
351.0111039552402,-5.000212956303676,2458724.7153662518
351.02821889228426,-4.949603190216894,2458724.7153662518
351.0313437631395,-4.888000767310705,2458724.7153662518
351.03423503653033,-4.942821027710821,2458724.7153662518
351.0350377476639,-4.9907736510956715,2458724.7153662518
351.0344548148038,-4.990114178511455,2458724.7153662518
351.0359901179888,-4.990118201485883,2458724.7153662518
351.03591312617596,-4.991433896386881,2458724.7153662518
351.04271442189554,-4.966523428681147,2458724.7153662518
351.0438904571118,-4.988676698950919,2458724.7153662518
351.0437914962768,-4.997522597031418,2458724.7153662518
351.04476932291084,-4.988167230286757,2458724.7153662518
351.0447658719025,-4.989336950286124,2458724.7153662518
351.04761233462204,-4.943292056482603,2458724.7153662518
351.0486813592278,-4.952065448727413,2458724.7153662518
351.04823802650554,-4.8856982738009895,2458724.7153662518
351.04911746420373,-4.885042169772021,2458724.7153662518
351.0491128589339,-4.886431292902675,2458724.7153662518
351.04765537555573,-4.885038997533858,2458724.7153662518
351.047577662012,-4.886427948652077,2458724.7153662518
351.0486050042053,-4.885260396878274,2458724.7153662518
351.04887188371475,-5.010842365319667,2458724.7153662518
351.0495568662263,-4.95265233578289,2458724.7153662518
351.05007048031194,-4.952068857108129,2458724.7153662518
351.05013924591464,-4.953457786712795,2458724.7153662518
351.04904348304893,-4.953162722460524,2458724.7153662518
351.04860389920015,-4.953454012356824,2458724.7153662518
351.0510852773205,-5.003756469639361,2458724.7153662518
351.0503534831089,-5.0039738482913725,2458724.7153662518
351.0520489443153,-4.882855030875418,2458724.7153662518
351.0523943955291,-5.006245829371176,2458724.7153662518
351.05527686831704,-4.970794830982104,2458724.7153662518
351.0552730919842,-4.972037586811971,2458724.7153662518
351.0596322607811,-5.006630858134378,2458724.7153662518
351.0606213148725,-4.993106966230866,2458724.7153662518
351.06236585733467,-4.9482249708975665,2458724.7153662518
351.061856329047,-4.947492798978256,2458724.7153662518
351.0618517477504,-4.9489546547898575,2458724.7153662518
351.0624608162842,-4.941281457898915,2458724.7153662518
351.06331844601266,-4.947569447130097,2458724.7153662518
351.06324097849875,-4.948958038892361,2458724.7153662518
351.06466311392813,-4.893118449102439,2458724.7153662518
351.06466717957005,-4.891875604713741,2458724.7153662518
351.06502950386295,-4.985953145256668,2458724.7153662518
351.0717910415019,-4.9994975058563265,2458724.7153662518
351.07289309107864,-4.972739872188397,2458724.7153662518
351.07957072545616,-4.989719556623512,2458724.7153662518
350.7960758935366,-4.900415668910996,2458724.7170741116
350.79707298987614,-4.953733919578649,2458724.7170741116
350.79860979664625,-4.931241080557612,2458724.7170741116
350.7983760581254,-5.004356956891204,2458724.7170741116
350.8002699443693,-4.938550105881358,2458724.7170741116
350.8028606620013,-4.97537402872362,2458724.7170741116
350.8035763310014,-4.9575520729162195,2458724.7170741116
350.8112605191905,-4.95808647957155,2458724.7170741116
350.821905381864,-4.9479645659136295,2458724.7170741116
350.82399059909153,-4.914738469700013,2458724.7170741116
350.82550835685925,-4.898750593245752,2458724.7170741116
350.82806397162983,-4.990058677351493,2458724.7170741116
350.8276226123859,-4.990787779561924,2458724.7170741116
350.82894019014293,-4.990645633091167,2458724.7170741116
350.83089982980675,-4.995691261675428,2458724.7170741116
350.83163199294376,-4.995547377336805,2458724.7170741116
350.8546685906071,-4.930091510700853,2458724.7170741116
350.8558186921155,-4.981521340960839,2458724.7170741116
350.8567543008323,-4.918849681184203,2458724.7170741116
350.86249649088455,-4.951954540835722,2458724.7170741116
350.86273031364493,-4.92536683025341,2458724.7170741116
350.8635098326541,-4.9328922240403426,2458724.7170741116
350.8721003523831,-4.9013645129535135,2458724.7170741116
350.8727595665307,-4.901074180833253,2458724.7170741116
350.87692743108107,-4.944836615510062,2458724.7170741116
350.87870997230976,-5.005109438862332,2458724.7170741116
350.8804107161687,-4.909128613794948,2458724.7170741116
350.8852170945841,-4.893731279406232,2458724.7170741116
350.8855842447536,-4.893294044128146,2458724.7170741116
350.88463438892717,-4.893072439626751,2458724.7170741116
350.8845566811559,-4.894386838932475,2458724.7170741116
350.8920234895793,-5.003687854102815,2458724.7170741116
350.89275538949914,-5.003470867748995,2458724.7170741116
350.893654812489,-5.020052411661375,2458724.7170741116
350.8942415912328,-5.0194699889821965,2458724.7170741116
350.89833587903854,-4.99596311133809,2458724.7170741116
350.9042510652187,-4.952144865234348,2458724.7170741116
350.9153187509082,-4.98943666108913,2458724.7170741116
350.9161940235705,-4.99009668468521,2458724.7170741116
350.91480493545964,-4.990092745067134,2458724.7170741116
350.91619788617555,-4.988854666481534,2458724.7170741116
350.9208180665481,-4.984264767432784,2458724.7170741116
350.9214046449033,-4.938091521169098,2458724.7170741116
350.92198732228906,-4.938750569156548,2458724.7170741116
350.92292271375385,-4.9892389629507345,2458724.7170741116
350.92346546983504,-4.956288632845759,2458724.7170741116
350.92413401902036,-4.953002677336237,2458724.7170741116
350.92862050390795,-4.922550205352803,2458724.7170741116
350.92960179522186,-5.004454370395604,2458724.7170741116
350.9298953338833,-5.004089931887368,2458724.7170741116
350.9292373764114,-5.00408804502279,2458724.7170741116
350.92909316892724,-5.003430124921958,2458724.7170741116
350.92879962844216,-5.003794565120143,2458724.7170741116
350.9290994168329,-5.001384538235093,2458724.7170741116
350.9322434565246,-4.932202648463505,2458724.7170741116
350.9402408539078,-4.968316713906642,2458724.7170741116
350.9421935785708,-4.88671573768994,2458724.7170741116
350.94792238345013,-4.921503790169649,2458724.7170741116
350.95682817301446,-4.947390211144754,2458724.7170741116
350.9623975022832,-4.920882533687006,2458724.7170741116
350.96276468262323,-4.920372024366798,2458724.7170741116
350.96181494213965,-4.9202235474334675,2458724.7170741116
350.96953131279713,-4.907895204421613,2458724.7170741116
350.9724700898371,-4.970668013600713,2458724.7170741116
350.9799322671675,-5.017091426446604,2458724.7170741116
350.9965832562711,-4.997772466243923,2458724.7170741116
350.9999100698517,-4.985356787965166,2458724.7170741116
351.0003184465573,-5.020437390066503,2458724.7170741116
351.00766628540543,-4.982892192472566,2458724.7170741116
351.0082495487743,-4.983405343033424,2458724.7170741116
351.00751875435776,-4.983330340279208,2458724.7170741116
351.00825309100117,-4.982235925320875,2458724.7170741116
351.0086672554208,-4.966376944402164,2458724.7170741116
351.00975337425865,-5.01892941118504,2458724.7170741116
351.0102634481375,-5.019515466346283,2458724.7170741116
351.01033988959574,-5.018346428024668,2458724.7170741116
351.0108103263288,-4.8918419133014535,2458724.7170741116
351.01475853927866,-4.95871836453678,2458724.7170741116
351.0282383682981,-4.949543067089831,2458724.7170741116
351.0310707850738,-4.888085734247921,2458724.7170741116
351.03396115004523,-4.943052430693979,2458724.7170741116
351.0350573815165,-4.990784765720003,2458724.7170741116
351.03593319074264,-4.9912987420054025,2458724.7170741116
351.0349098648816,-4.991222971497762,2458724.7170741116
351.0360095429417,-4.990202459160404,2458724.7170741116
351.0427341985233,-4.966462877638809,2458724.7170741116
351.04324418291696,-4.96704891670748,2458724.7170741116
351.0438274182569,-4.944099529686514,2458724.7170741116
351.0439101457293,-4.988687873209227,2458724.7170741116
351.04381107322314,-4.9975329015486585,2458724.7170741116
351.0447855618793,-4.989348052832227,2458724.7170741116
351.0448595391785,-4.989055837874383,2458724.7170741116
351.0482579440715,-4.885637302691836,2458724.7170741116
351.0485515776558,-4.8852723903663815,2458724.7170741116
351.04913301598225,-4.886297146313575,2458724.7170741116
351.04767505334576,-4.885051191487349,2458724.7170741116
351.04921000669725,-4.88512758052313,2458724.7170741116
351.04759733018,-4.886440065443519,2458724.7170741116
351.04870103398815,-4.952005083699414,2458724.7170741116
351.04855047523915,-4.953393465100573,2458724.7170741116
351.0488911551042,-5.010777814587619,2458724.7170741116
351.04950321646953,-4.952664871078381,2458724.7170741116
351.05008583917663,-4.953397219623589,2458724.7170741116
351.05016282770845,-4.9521548354787415,2458724.7170741116
351.04980376035854,-4.998498989920785,2458724.7170741116
351.0511044781998,-5.003838998526543,2458724.7170741116
351.0503735133398,-5.003763954940178,2458724.7170741116
351.0503728840893,-5.003983263454646,2458724.7170741116
351.0524137010101,-5.006254903855013,2458724.7170741116
351.0552928350656,-4.9720497620849144,2458724.7170741116
351.05965155240517,-5.006639699690868,2458724.7170741116
351.0603479395863,-4.993336005965233,2458724.7170741116
351.06238567574815,-4.948164391857001,2458724.7170741116
351.06326104481144,-4.94882435760259,2458724.7170741116
351.0618759047652,-4.94750531458932,2458724.7170741116
351.0634840535896,-4.947655386530847,2458724.7170741116
351.062752638336,-4.947726714088312,2458724.7170741116
351.06179821890595,-4.9489670066084726,2458724.7170741116
351.0624805816667,-4.941220772998003,2458724.7170741116
351.0640281629697,-4.892104806105198,2458724.7170741116
351.06417247092526,-4.8926899782383675,2458724.7170741116
351.0650493776171,-4.985964245962749,2458724.7170741116
351.0661263121785,-4.992766092262644,2458724.7170741116
351.0726932507408,-4.972897441387596,2458724.7170741116
351.0745773193367,-4.885839803284799,2458724.7170741116
351.0765462640869,-4.887452650873866,2458724.7170741116
351.0795906906615,-4.989730058294758,2458724.7170741116
350.7961475100344,-4.90046295968919,2458724.7188241617
350.79707189572076,-4.953706218807413,2458724.7188241617
350.79860877296767,-4.931140589857997,2458724.7188241617
350.7983736076704,-5.004328336996217,2458724.7188241617
350.8002684053744,-4.93859556544324,2458724.7188241617
350.80163244820676,-4.902231817557837,2458724.7188241617
350.80583550718274,-5.0058112681291895,2458724.7188241617
350.8109652725534,-4.958276974288834,2458724.7188241617
350.82182983766955,-4.948009637066197,2458724.7188241617
350.8236947822685,-4.9148567659071025,2458724.7188241617
350.82657501246786,-4.9971835162018765,2458724.7188241617
350.82806113279395,-4.990103344612549,2458724.7188241617
350.83089683337886,-4.9957357227474315,2458724.7188241617
350.8315562921059,-4.995445544133887,2458724.7188241617
350.83244216508933,-4.947383509249876,2458724.7188241617
350.83487453864245,-4.897948552385018,2458724.7188241617
350.8363012472293,-4.975956911023859,2458724.7188241617
350.85466568795306,-4.9301369111279945,2458724.7188241617
350.85667832338373,-4.918822252489091,2458724.7188241617
350.859642051195,-4.8864079590813345,2458724.7188241617
350.86242094583315,-4.9519260599644825,2458724.7188241617
350.8627273949701,-4.925412325522469,2458724.7188241617
350.8728297925498,-4.901048083324977,2458724.7188241617
350.8769253841183,-4.94473523125465,2458724.7188241617
350.8787072633554,-5.005079674617765,2458724.7188241617
350.880114808156,-4.909320028057983,2458724.7188241617
350.8851409908123,-4.893778290266254,2458724.7188241617
350.8920209657305,-5.003657839218571,2458724.7188241617
350.89275287747427,-5.003440841777815,2458724.7188241617
350.8928255453739,-5.003587138482083,2458724.7188241617
350.89365196968623,-5.020094923882069,2458724.7188241617
350.8984064194621,-4.99600638612097,2458724.7188241617
350.9153166906367,-4.989406366531913,2458724.7188241617
350.91871407992244,-4.890212299043148,2458724.7188241617
350.9226276249671,-4.989426832075908,2458724.7188241617
350.92346395991206,-4.956258975342286,2458724.7188241617
350.92391252209995,-4.953191705975729,2458724.7188241617
350.92817985040347,-4.922739991151225,2458724.7188241617
350.928950457042,-5.0015724535271975,2458724.7188241617
350.92959947380547,-5.004496540249224,2458724.7188241617
350.9298932415063,-5.004059044364201,2458724.7188241617
350.92923527803833,-5.004057172210276,2458724.7188241617
350.94016677441243,-4.968139901165463,2458724.7188241617
350.94219250905024,-4.886689956889276,2458724.7188241617
350.94784844142646,-4.921475147169643,2458724.7188241617
350.95653416785575,-4.947578549705511,2458724.7188241617
350.96247004063343,-4.920854064818167,2458724.7188241617
350.97011694528504,-4.951704998349911,2458724.7188241617
350.9820339764007,-4.9510045425521785,2458724.7188241617
350.996581162892,-4.997813366545019,2458724.7188241617
351.0067896656533,-4.982126586548006,2458724.7188241617
351.00766441921076,-4.982932831833665,2458724.7188241617
351.0081019101367,-4.983299413133569,2458724.7188241617
351.0096781909604,-5.018971058575605,2458724.7188241617
351.010517187863,-4.8920335550259235,2458724.7188241617
351.01104818532605,-5.000264188286621,2458724.7188241617
351.0212607130728,-5.007893484001179,2458724.7188241617
351.0282372950236,-4.9495844248515235,2458724.7188241617
351.0307048546266,-4.888131231506989,2458724.7188241617
351.03374041079917,-4.943239732455943,2458724.7188241617
351.03505536003973,-4.99075208150548,2458724.7188241617
351.0358578270675,-4.9913389780672155,2458724.7188241617
351.0427327131272,-4.9664301917832026,2458724.7188241617
351.04383497897584,-4.988654923215094,2458724.7188241617
351.0432518207692,-4.98806859198056,2458724.7188241617
351.0481840406256,-4.885683526184392,2458724.7188241617
351.0476740168048,-4.88517072583476,2458724.7188241617
351.049136071787,-4.885173841806931,2458724.7188241617
351.0486241093421,-4.885245853197879,2458724.7188241617
351.0475574579239,-4.943346040624247,2458724.7188241617
351.0486994397922,-4.952119109609061,2458724.7188241617
351.0486955274724,-4.953361600247871,2458724.7188241617
351.04905934120177,-4.886270207351887,2458724.7188241617
351.04896194708135,-5.0108197834392305,2458724.7188241617
351.0495018244796,-4.9527057657170115,2458724.7188241617
351.05001153757223,-4.953364803644639,2458724.7188241617
351.05110206618815,-5.003880177082384,2458724.7188241617
351.0502981950267,-5.00373181214839,2458724.7188241617
351.0503702654064,-5.004097550593009,2458724.7188241617
351.0599790558869,-4.993668098129949,2458724.7188241617
351.0623842304491,-4.94820542176684,2458724.7188241617
351.06180113528393,-4.947619300305159,2458724.7188241617
351.0618703392318,-4.948861991448352,2458724.7188241617
351.06247906207176,-4.9413353360943395,2458724.7188241617
351.0631864534092,-4.948865166359073,2458724.7188241617
351.0718084528248,-4.999475129463297,2458724.7188241617
351.07247148700066,-4.973010172773021,2458724.7188241617
351.0765450650443,-4.887352532252879,2458724.7188241617
351.07951534787065,-4.98969744259217,2458724.7188241617
350.79617311412346,-4.9003271695766495,2458724.720532095
350.7970970145303,-4.953864867312834,2458724.720532095
350.8002930335789,-4.938534308842539,2458724.720532095
350.810696429564,-4.958506753297746,2458724.720532095
350.8218532310178,-4.9480205384836005,2458724.720532095
350.8233508121918,-4.9150115254171505,2458724.720532095
350.8280131660183,-4.99011326040724,2458724.720532095
350.83084904474043,-4.995745497527096,2458724.720532095
350.83158159258784,-4.995455489323567,2458724.720532095
350.8546878061115,-4.93007440068989,2458724.720532095
